f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,Diagnosis,Segment,SourceFile
-886.4726,133.60861,-26.343426,-12.942766,-24.823734,-8.605415,-23.80133,-20.406397,1.4290967,1.6657072,-1.2135681,4.186568,9.528573,calqua,2,XC129078.ogg
-855.942,113.56401,-17.549026,-13.1628475,-22.508629,-26.762215,-28.08717,-8.561465,5.282546,5.0941143,4.9862485,0.59440863,3.2865438,calqua,3,XC129078.ogg
-851.9492,146.64749,-31.640896,-27.313972,-7.5603294,-1.2098279,-18.993668,-23.7173,-9.411135,-3.2447455,6.8653245,15.740243,7.8700624,calqua,4,XC129078.ogg
-837.47906,122.26878,-11.232458,-10.666742,-14.616522,-12.078807,-20.85756,-22.55127,-8.653566,-1.3358467,6.8767133,7.89596,5.1912646,calqua,5,XC129078.ogg
-853.0491,132.46127,-27.427113,-24.486988,-21.268475,-0.3109197,-8.289909,-9.608856,1.9119596,-1.0400696,1.0223405,4.236408,-3.4673452,calqua,6,XC129078.ogg
-850.4334,110.316925,-18.767082,-23.60133,-21.379326,-15.338022,-17.570435,-5.812834,-0.46537983,-2.7632627,0.36368906,1.8581036,7.664259,calqua,7,XC129078.ogg
-745.1022,94.76584,26.72514,38.281624,-6.264764,19.655006,-19.972963,-11.315735,4.094876,-23.418774,-10.11734,-16.683937,-2.8505316,wiltur,0,XC134155.ogg
-742.5144,88.6779,32.01088,28.738453,-16.19648,28.413528,-10.503521,-10.365808,0.5965969,-23.392551,6.23423,2.591759,4.603554,wiltur,1,XC134155.ogg
-753.8423,107.999084,36.82718,35.238953,-26.255447,39.131622,-5.3909683,-20.272997,-3.7708972,-26.383945,-2.6224284,-4.527235,11.987423,wiltur,2,XC134155.ogg
-744.64246,131.80093,14.5792465,22.5373,-22.01672,14.693981,-11.985744,-15.852949,3.9461665,-9.219994,-0.9969883,2.827057,-9.897015,wiltur,3,XC134155.ogg
-738.9312,125.35744,29.769457,25.390377,-16.05855,6.1623383,-5.8209343,-0.04366654,1.2456133,-21.698814,-0.27638078,-0.40530348,-3.6034317,wiltur,4,XC134155.ogg
-745.61725,116.68802,35.154522,38.61988,0.8898591,20.91588,-2.5397108,-6.3300533,-0.58499515,-11.640091,7.3606215,-2.2187643,-4.663294,wiltur,5,XC134155.ogg
-706.49835,113.4686,27.817562,21.824251,2.630178,17.956356,-9.487914,-4.2143126,-2.384503,-18.671253,-5.442748,-5.497504,-2.7379613,wiltur,6,XC134155.ogg
-758.8084,124.189995,31.495909,37.51187,-6.3120527,33.419136,-9.5889435,0.46708995,-2.8909376,-14.400261,-8.684664,-6.837533,-3.3723989,wiltur,7,XC134155.ogg
-737.04236,110.07501,37.58249,24.65222,-1.4788688,21.14871,-11.904974,1.9555366,3.021124,-16.802845,-2.1804574,-2.5332432,10.869797,wiltur,8,XC134155.ogg
-608.1363,132.55087,18.123573,-3.158626,-7.9614315,1.7923847,3.46929,-13.152975,0.31317797,-14.590078,-0.5500069,3.6683946,5.0928836,wiltur,0,XC134744.ogg
-632.68146,164.50766,21.729946,-0.8676194,-16.48901,4.93966,-2.271443,-17.209381,7.9552956,-1.1264943,-3.4369657,9.85495,-10.158899,wiltur,1,XC134744.ogg
-618.12933,161.43823,26.35598,-5.030376,-20.037964,8.810038,-1.2850864,-11.715624,1.280654,-0.5769642,6.2462273,5.669201,-11.476538,wiltur,2,XC134744.ogg
-611.0424,146.36267,15.651531,-4.79356,-15.903059,16.50496,6.4321337,4.2782726,4.19731,1.5252637,-4.0220137,1.0710182,8.148371,wiltur,3,XC134744.ogg
-631.89185,154.65549,13.701628,-19.739937,-33.95564,8.890521,-2.7607784,-4.3913403,-0.89671814,-8.989108,-4.0857844,0.588448,5.1375856,wiltur,4,XC134744.ogg
-625.763,168.98727,22.754374,-13.664305,-19.764503,11.356891,-4.0174093,-10.267899,0.28900477,11.751842,9.054078,-0.0030428767,-3.2096822,wiltur,5,XC134744.ogg
-572.8123,129.26587,17.625141,-5.29848,-11.134699,2.303471,-4.297222,-4.9834366,-4.59828,3.8351843,8.676306,3.891605,-1.2047176,wiltur,6,XC134744.ogg
-624.0315,182.31216,20.9305,-4.35415,-13.290808,16.72543,-0.76119125,-7.144929,0.7230533,0.47439504,10.730504,0.18072653,-1.6529665,wiltur,7,XC134744.ogg
-607.217,156.10995,18.891823,5.5089345,-8.753713,-10.036706,-10.998867,-1.6226492,1.6362876,-4.614059,-1.2595608,9.752176,-0.32368904,wiltur,8,XC134744.ogg
-835.0097,128.01236,38.183983,29.348267,16.512676,13.3975,5.0669975,0.23531714,-9.501958,-9.748202,0.3547657,-2.4474921,-1.031432,wiltur,0,XC136045.ogg
-786.37866,118.9162,35.4005,29.419762,13.348272,7.221583,4.2578983,0.94162655,-0.5921221,4.468238,4.1906543,2.5361278,5.443012,wiltur,1,XC136045.ogg
-784.15894,107.73571,25.447514,21.020481,13.167934,11.605383,9.723755,7.0321436,4.1897917,4.4762907,2.8435655,3.5674536,1.6665642,wiltur,2,XC136045.ogg
-813.46436,114.9306,30.582626,25.976732,10.980423,2.4175975,-3.0397701,-5.869914,-3.6823716,2.18262,1.3504863,-1.0517185,-5.0841937,wiltur,3,XC136045.ogg
-875.8711,147.32404,32.652477,32.80943,16.651154,22.125599,16.32597,2.7288752,-6.902426,-13.416342,-10.306219,0.24786952,6.053981,wiltur,4,XC136045.ogg
-798.945,109.36903,27.337696,22.815853,13.577769,9.297209,-1.0666035,-0.8402897,3.318071,3.9183154,1.2951031,2.851824,3.1303425,wiltur,5,XC136045.ogg
-842.9325,115.691696,33.50286,32.26515,21.63652,19.1307,17.418526,16.205965,14.8779,12.934322,6.8958473,3.7045817,0.65116227,wiltur,6,XC136045.ogg
-841.36835,132.90642,43.37078,32.217613,18.587482,16.69136,10.3161,1.2443817,-3.5378642,-5.0693607,-1.9407783,3.5586143,4.767805,wiltur,7,XC136045.ogg
-1062.9417,71.90793,37.154682,22.14572,10.625433,7.0595407,2.8385696,-10.280274,-3.1479883,11.426202,3.113401,-2.6918454,1.3503189,wiltur,0,XC138067.ogg
-1026.8751,100.3592,39.4768,21.401615,6.7391744,7.6573925,15.232624,2.5280125,5.817148,14.2100315,0.12904662,0.4682068,6.144823,wiltur,1,XC138067.ogg
-1007.08765,103.6153,23.879148,24.267843,13.279816,3.7222595,16.645634,7.311632,3.9744544,11.42878,-3.8500946,-5.938278,7.5998154,wiltur,2,XC138067.ogg
-1016.30096,101.94489,30.886276,25.433279,15.100145,4.4765806,8.630829,0.12093973,1.6509306,9.70306,-0.8386089,-3.1640062,5.1809425,wiltur,3,XC138067.ogg
-952.5163,106.42941,25.765377,28.380917,7.7657166,4.058786,5.065499,-3.2272453,4.4595785,12.195374,1.0087376,3.7293205,9.692787,wiltur,4,XC138067.ogg
-936.9607,109.01305,25.509352,24.649647,8.262288,6.404679,7.2821617,-0.062451813,0.611319,5.67394,1.1107017,3.760906,8.896064,wiltur,5,XC138067.ogg
-987.11035,123.667984,33.421814,23.958881,7.9361444,7.6922545,14.663815,-10.698099,-8.748789,6.5644746,-5.7226243,-0.69611394,12.705868,wiltur,6,XC138067.ogg
-981.26697,109.89095,18.276848,25.383343,-0.5884052,-6.6349745,10.116003,3.9253762,4.2294602,11.507807,-1.6585797,-2.4813662,13.3348,wiltur,7,XC138067.ogg
-973.5006,125.46509,16.888092,16.652779,-1.5426863,-15.738362,7.5144277,-5.2426414,-11.756483,10.821613,2.6925795,-1.0255617,17.368156,wiltur,8,XC138067.ogg
-679.52765,74.79368,22.559048,30.13464,-34.52543,26.002483,12.2761135,25.141594,5.3895674,7.289689,16.471348,-16.619675,20.328846,wiltur,0,XC138164.ogg
-691.1828,76.731995,-1.1280868,31.17208,-31.04651,40.616676,11.1522,12.307951,11.894886,8.891272,27.748013,-12.162294,21.17582,wiltur,1,XC138164.ogg
-687.64746,66.711334,22.61842,28.036486,-30.821234,24.431187,10.734314,19.291294,-2.8833191,9.1256895,20.477207,-15.852582,17.496159,wiltur,2,XC138164.ogg
-704.88324,67.34929,7.001503,28.444515,-18.16904,37.412025,21.128736,17.866455,13.156761,9.012632,12.957304,-15.784292,17.769047,wiltur,3,XC138164.ogg
-700.7953,89.40428,3.3564963,35.238922,-17.739979,30.389753,11.11331,-3.7060037,7.0760026,-2.2284784,12.249085,-11.003575,10.43718,wiltur,4,XC138164.ogg
-680.14197,76.007126,7.9678745,24.072905,-18.07389,35.23082,8.000963,11.381212,7.5543623,-6.793268,17.961102,-5.8193755,11.260508,wiltur,5,XC138164.ogg
-702.3417,87.07016,11.915073,37.041775,-32.25959,47.15908,-1.457745,9.045412,-6.887998,1.9831296,21.691803,-7.237445,15.606278,wiltur,6,XC138164.ogg
-684.8727,71.06697,26.560186,45.594574,-15.612003,29.563377,-8.276148,19.02816,9.464212,15.492769,26.570707,2.6496813,12.780746,wiltur,7,XC138164.ogg
-725.53107,98.97943,28.100527,24.34819,22.726398,20.138836,-1.7282207,1.8043385,2.9569995,5.9132886,3.9468627,-2.6414886,2.34034,wiltur,0,XC144482.ogg
-735.5986,113.78285,27.372149,10.626728,7.8812323,20.172228,4.722943,-3.375545,-5.2205706,6.3183346,5.313446,-11.196045,-16.342314,wiltur,1,XC144482.ogg
-769.0268,112.345955,40.644936,-3.8138552,-3.4776587,23.01465,-7.338745,-1.4973857,8.628637,10.516539,0.1323412,-15.583809,-11.518934,wiltur,2,XC144482.ogg
-783.9122,112.22603,45.082813,1.233925,9.063686,30.055386,-1.3919615,-1.2370344,4.0104113,5.014224,-4.137411,-7.5447845,-8.89976,wiltur,3,XC144482.ogg
-798.3736,114.240326,65.95621,-1.1296368,-1.1428771,36.743862,-11.051979,-11.696032,5.1978664,9.937536,8.12138,-0.3504745,1.0212916,wiltur,4,XC144482.ogg
-758.2447,102.57117,35.45377,5.9267,2.0135105,27.69196,10.483737,8.791,0.43692228,4.7496357,19.469345,9.866975,-6.312273,wiltur,5,XC144482.ogg
-747.7278,99.18353,31.983013,18.052637,7.1913414,17.539738,3.5252805,4.5670786,2.3681872,0.37620255,3.5253823,0.58556646,-2.7757738,wiltur,6,XC144482.ogg
-1092.6619,37.76917,8.306646,-3.8721936,-2.7527633,-7.35434,-17.078167,-20.175755,-16.063604,-10.8006935,-5.6970873,-1.0856235,0.48088488,calqua,0,XC146151.ogg
-1079.792,45.151222,3.2882352,-5.449972,-3.4542031,-18.181885,-29.26509,-21.71719,-13.21562,-11.706387,-6.88701,1.5768766,6.279089,calqua,1,XC146151.ogg
-1065.7441,57.2819,2.5066695,-13.476104,-13.236126,-23.727394,-29.416489,-20.690365,-9.227678,-5.1976576,-6.80072,-3.653929,3.1246374,calqua,2,XC146151.ogg
-1039.9347,74.78684,-2.0538912,-12.35985,-3.3104265,-16.622614,-24.420954,-15.467979,-6.9715137,-4.819899,-4.0628557,-0.13379838,6.392396,calqua,3,XC146151.ogg
-1036.131,82.02101,2.7850232,-16.371677,-12.168674,-23.613039,-25.914066,-15.935263,-17.01656,-19.912735,-8.227465,2.5096598,1.0000119,calqua,4,XC146151.ogg
-1027.6708,82.370056,-5.823084,-13.688444,-3.7618775,-20.352978,-22.944733,-13.804815,-16.637613,-17.344875,-15.967886,-19.053326,-6.833642,calqua,5,XC146151.ogg
-1019.16907,90.79785,-0.11905092,-16.359987,-19.550121,-28.989212,-22.271692,-18.929008,-19.065315,-12.473066,-9.445876,-9.841712,-3.272953,calqua,6,XC146151.ogg
-1008.503,95.63254,-3.6187649,-11.584602,-10.828413,-27.820084,-23.43842,-12.548265,-14.271296,-18.307688,-12.574902,-3.2440186,-0.24675971,calqua,7,XC146151.ogg
-395.2366,133.33755,-0.7864053,-12.101322,5.920897,31.16426,35.173233,19.308613,-3.2842872,-9.596804,-0.20916487,13.166195,17.17989,wiltur,0,XC152262.ogg
-372.6991,104.362915,-3.3339326,1.3880503,20.736147,41.09704,38.47766,17.873663,-6.663518,-13.895878,-2.1139486,12.296194,15.131612,wiltur,1,XC152262.ogg
-355.98972,94.43776,-4.8039875,-0.5501913,16.223503,31.843973,27.30888,8.251118,-11.90308,-17.620275,-7.21095,7.7685566,12.431233,wiltur,2,XC152262.ogg
-409.72858,136.3177,-20.581863,-14.633847,10.314478,35.775387,36.932976,15.095085,-5.664426,-9.286327,2.39077,15.569799,13.738817,wiltur,3,XC152262.ogg
-397.80167,148.4983,-11.685219,-16.578024,7.21527,36.75004,39.42867,18.76448,-2.0475876,-1.7766477,8.745697,15.584711,12.225434,wiltur,4,XC152262.ogg
-384.32788,129.43784,-3.3974195,-8.657821,10.284075,36.781303,35.39547,13.06983,-9.454102,-9.184004,6.5796843,18.179369,15.208498,wiltur,5,XC152262.ogg
-441.3686,124.36888,-13.340624,-9.153309,18.763271,43.977844,40.459904,10.448622,-8.837619,-1.0005298,13.372889,20.731747,9.749079,wiltur,6,XC152262.ogg
-499.20142,138.18884,9.358594,5.327673,15.530614,31.50586,36.04718,10.935854,-11.886557,1.0185788,12.607688,14.86557,9.242033,wiltur,7,XC152262.ogg
-162.54587,101.214584,17.285788,22.955633,22.129053,21.185959,15.371069,4.161407,-1.8739522,6.9118676,14.550092,8.847833,-1.840939,wiltur,0,XC152263.ogg
-340.21844,121.5883,5.424378,19.968739,39.507717,30.746056,13.220844,19.221664,20.640095,6.2165194,2.2068415,11.985296,15.174387,wiltur,1,XC152263.ogg
-229.84444,121.848434,30.913723,17.790892,8.981585,17.733603,26.20329,23.406082,7.1863036,-6.84072,-2.5506334,12.528105,16.838001,wiltur,2,XC152263.ogg
-266.30786,155.92557,21.995699,16.469452,38.471626,43.02057,25.498943,8.661446,-1.714382,9.638791,23.741468,11.276544,-2.1616867,wiltur,3,XC152263.ogg
-306.35712,144.39346,44.49878,37.866226,32.962612,30.859968,19.634615,10.116594,7.8170595,8.178682,7.647084,6.9163947,2.885023,wiltur,4,XC152263.ogg
-294.7184,121.937256,15.849787,23.126135,37.937584,50.967236,46.101273,23.735874,0.2860221,-5.0709457,8.222185,22.43216,21.221169,wiltur,5,XC152263.ogg
-355.32245,153.33298,-34.14212,0.17913681,31.020435,42.38379,37.240288,13.539286,-4.4029245,0.8585882,20.768002,19.915688,-1.9915493,wiltur,6,XC152263.ogg
-527.7126,113.930756,26.104137,22.317028,19.142805,14.437822,6.361268,4.2322817,4.064083,3.5108309,0.78048384,1.079694,-3.0494308,wiltur,0,XC152604.ogg
-545.28217,124.13165,15.177048,21.762589,25.876059,16.982178,9.975643,13.8647785,10.157894,5.5851507,1.8816273,-3.8835988,-8.424631,wiltur,1,XC152604.ogg
-546.6182,159.57152,21.505604,30.605843,34.556305,24.289139,1.7220271,2.0783167,1.4028988,4.708514,4.544425,-1.8305264,5.39657,wiltur,2,XC152604.ogg
-506.85373,115.58765,17.001785,26.268444,22.684572,14.866159,9.12115,7.4704,-1.4002236,-6.8427544,-2.1741703,3.5546958,4.02025,wiltur,3,XC152604.ogg
-500.21606,116.82411,17.631708,24.677876,25.523655,17.089252,9.971245,6.388648,0.05766565,-3.2025657,-2.9668658,2.7113771,5.62035,wiltur,4,XC152604.ogg
-504.92398,103.37439,10.561882,24.251085,24.857811,13.428373,7.0389833,16.427725,16.157234,0.1684655,-8.634459,1.2054987,4.204313,wiltur,5,XC152604.ogg
-468.96686,113.330246,18.29559,25.246185,28.48811,17.403793,2.6435993,8.022995,15.994816,5.9697456,-3.7105653,-0.16561675,1.7971644,wiltur,6,XC152604.ogg
-535.8682,117.777054,10.216778,34.877922,35.255447,22.928032,14.296883,10.668055,15.129344,13.071114,4.0254073,-3.1565118,-5.7076216,wiltur,7,XC152604.ogg
-468.38248,118.1651,18.784672,20.684021,26.07521,21.092815,7.545742,4.940014,8.881422,7.389181,0.1297631,-3.516025,-3.5313902,wiltur,8,XC152604.ogg
-444.07996,109.3679,17.211428,22.567314,24.289536,20.407818,9.248081,7.2075295,5.7341385,-0.28459954,-1.8689511,-3.047593,-2.3212297,wiltur,9,XC152604.ogg
-1130.4084,1.2602901,0.9729285,0.54190683,0.031511553,-0.4822508,-0.9230516,-1.2256832,-1.3457794,-1.2663603,-1.0002844,-0.5881324,-0.092006974,calqua,0,XC153452.ogg
-1129.2806,2.603855,1.7562459,0.5449338,-0.7865459,-1.829464,-2.4975595,-2.573898,-2.075553,-1.240868,-0.15362582,0.8113217,1.4740385,calqua,1,XC153452.ogg
-1127.0205,4.1593366,3.6674995,2.4645205,-0.9587259,-1.5464044,-3.7095952,-5.186162,-4.2807217,-4.669751,-3.3655355,-0.94117427,-0.25787354,calqua,2,XC153452.ogg
-1125.0336,5.124383,4.1289353,0.5128078,-3.4730628,-2.7325068,-5.28091,-3.0063162,-3.2899303,-2.8230891,-1.4156016,-1.7617515,1.226094,calqua,3,XC153452.ogg
-1123.5223,4.407626,4.8075,2.4362867,-5.1353054,-2.536157,-7.4341354,-6.0927525,-2.3960314,-4.1433773,1.2681252,1.9035256,0.8773483,calqua,4,XC153452.ogg
-1116.628,15.850639,10.158998,1.980736,-5.985491,-11.638975,-14.75293,-11.798486,-10.651433,-5.8493805,-0.21326858,3.3755374,5.4431744,calqua,5,XC153452.ogg
-1106.764,26.473343,10.1874485,-6.2034073,-18.545727,-22.539486,-16.426641,-5.41817,-0.12619388,1.9493303,2.524177,0.012810141,-2.1352298,calqua,6,XC153452.ogg
-1103.1937,29.593023,6.123684,-16.65601,-25.895256,-19.84394,-6.589862,3.3517294,3.8735836,-1.6677063,-6.9174504,-5.5531483,1.5066223,calqua,7,XC153452.ogg
-1112.2546,24.45721,17.759098,9.378109,1.6962429,-4.108503,-8.145102,-11.0160475,-12.993343,-13.848902,-13.298344,-11.465727,-8.883362,calqua,0,XC153453.ogg
-1106.0842,30.51979,17.750347,3.861196,-6.135405,-11.21965,-12.993565,-12.93093,-11.495838,-9.229357,-7.3639984,-6.716717,-6.502092,calqua,1,XC153453.ogg
-1095.3458,42.448162,23.217411,5.1275697,-5.74438,-11.080244,-13.8618965,-14.438583,-12.560684,-9.719219,-8.310716,-9.476086,-11.608202,calqua,2,XC153453.ogg
-1101.8407,35.106987,18.766071,1.0023658,-10.861368,-14.517923,-12.666321,-9.876308,-9.158102,-10.496841,-11.814943,-11.154175,-8.236929,calqua,3,XC153453.ogg
-1089.9574,47.94995,22.703089,-3.2670321,-19.578735,-24.15382,-20.608831,-14.228914,-9.451668,-7.991933,-8.377391,-8.15873,-6.455184,calqua,4,XC153453.ogg
-1077.6252,60.540157,26.251976,-3.0616941,-14.311753,-12.558159,-10.205448,-13.999656,-21.532425,-25.905293,-22.585638,-13.331022,-3.8720565,calqua,5,XC153453.ogg
-1073.0697,63.984905,26.35025,-0.074328005,-6.9844027,-7.597209,-11.335253,-14.352377,-11.563867,-5.3043604,-0.94340837,-0.6457412,-2.5862827,calqua,6,XC153453.ogg
-1061.3077,71.49956,19.052496,-13.626412,-20.988161,-18.03323,-12.212731,-7.0751667,-4.5431623,-3.7770805,-5.247514,-6.729268,-3.3681219,calqua,7,XC153453.ogg
-1105.3353,29.595215,14.065222,2.4223452,1.3528924,7.5408697,13.179731,13.765479,10.557477,7.404491,6.4127293,6.372726,4.7773604,calqua,0,XC153454.ogg
-1089.7834,42.328983,8.325267,-14.271925,-13.564905,-1.7824476,5.307275,6.735341,10.651626,17.788624,19.422636,11.17009,0.94377613,calqua,1,XC153454.ogg
-1079.6462,50.30854,5.5182343,-20.023586,-15.3554535,-1.9928987,2.44517,2.484528,7.00455,12.425346,11.470425,6.452544,4.419134,calqua,2,XC153454.ogg
-1075.0607,57.080963,13.984825,-9.528196,-6.799994,0.17531073,-0.47194555,-0.039684385,8.311367,17.10114,17.173344,10.559792,5.6717505,calqua,3,XC153454.ogg
